flight_date,airline,source,destination,days_left,price
2026-10-23,Indigo,Kolkata,Mumbai,48,4710.0
2026-10-09,Vistara,Kolkata,Chennai,34,8898.0
2026-09-08,Indigo,Bangalore,Kolkata,3,9790.0
2026-09-13,Indigo,Mumbai,Hyderabad,8,7046.0
2026-10-17,Air India,Bangalore,Hyderabad,42,7920.0
2026-09-22,Indigo,Kolkata,Delhi,17,
2026-09-19,Indigo,Kolkata,Delhi,14,8498.0
2026-10-21,GoFirst,Kolkata,Chennai,46,2871.0
2026-09-29,Vistara,Delhi,Mumbai,24,12939.0
2026-09-17,AirAsia,Mumbai,Kolkata,12,5350.0
2026-10-08,Vistara,Kolkata,Hyderabad,33,6909.0
2026-09-14,SpiceJet,Hyderabad,Kolkata,9,7794.0
2026-09-26,GoFirst,Mumbai,Delhi,21,6659.0
2026-09-06,AirAsia,Hyderabad,Mumbai,1,8573.0
2026-09-27,SpiceJet,Bangalore,Hyderabad,22,6506.0
2026-10-14,SpiceJet,Kolkata,Bangalore,39,5950.0
2026-09-07,Indigo,Bangalore,Hyderabad,2,9534.0
2026-09-09,SpiceJet,Chennai,Delhi,4,9707.0
2026-09-11,Vistara,Chennai,Kolkata,6,12288.0
2026-10-24,GoFirst,Bangalore,Delhi,49,3759.0
2026-09-07,Indigo,Hyderabad,Mumbai,2,8808.0
2026-09-10,GoFirst,Delhi,Kolkata,5,6216.0
2026-09-22,Vistara,Hyderabad,Kolkata,17,9464.0
2026-09-30,AirAsia,Delhi,Kolkata,25,6823.0
2026-10-14,Air India,Bangalore,Delhi,39,6269.0
2026-09-09,Vistara,Delhi,Kolkata,4,12729.0
2026-10-05,GoFirst,Kolkata,Chennai,30,4091.0
2026-10-13,GoFirst,Kolkata,Chennai,38,5003.0
2026-10-05,Vistara,Mumbai,Delhi,30,7789.0
2026-09-27,AirAsia,Bangalore,Chennai,22,6423.0
2026-10-10,GoFirst,Kolkata,Chennai,35,5611.0
2026-10-16,Air India,Hyderabad,Mumbai,41,7918.0
2026-10-03,Indigo,Bangalore,Hyderabad,28,4981.0
2026-10-08,SpiceJet,Hyderabad,Mumbai,33,4395.0
2026-09-20,SpiceJet,Mumbai,Delhi,15,8552.0
2026-10-14,Air India,Delhi,Mumbai,39,6197.0
2026-10-02,Vistara,Chennai,Hyderabad,27,8367.0
2026-09-28,Indigo,Delhi,Kolkata,23,8057.0
2026-09-21,Indigo,Hyderabad,Mumbai,16,7868.0
2026-09-24,AirAsia,Hyderabad,Kolkata,19,6712.0
2026-10-23,AirAsia,Kolkata,Hyderabad,48,4019.0
2026-10-19,Air India,Chennai,Hyderabad,44,6786.0
2026-10-20,AirAsia,Bangalore,Delhi,45,3116.0
2026-09-06,GoFirst,Hyderabad,Delhi,1,8445.0
2026-09-30,SpiceJet,Kolkata,Bangalore,25,6793.0
2026-10-01,Vistara,Kolkata,Delhi,26,9707.0
2026-09-29,Indigo,Kolkata,Bangalore,24,9032.0
2026-09-22,GoFirst,Chennai,Hyderabad,17,6880.0
2026-09-29,Air India,Kolkata,Delhi,24,7405.0
2026-09-15,SpiceJet,Kolkata,Mumbai,10,6950.0
2026-10-03,GoFirst,Kolkata,Hyderabad,28,5435.0
2026-10-21,Vistara,Mumbai,Hyderabad,46,7685.0
2026-09-13,Air India,Hyderabad,Bangalore,8,8960.0
2026-10-11,SpiceJet,Chennai,Kolkata,36,4079.0
2026-09-26,Indigo,Chennai,Bangalore,21,8482.0
2026-09-25,AirAsia,Kolkata,Mumbai,20,5116.0
2026-09-06,Air India,Chennai,Mumbai,1,10447.0
2026-09-23,Air India,Mumbai,Delhi,18,8638.0
2026-10-13,SpiceJet,Kolkata,Hyderabad,38,4346.0
2026-10-09,Vistara,Delhi,Bangalore,34,7201.0
2026-10-24,Air India,Delhi,Bangalore,49,7035.0
2026-09-07,Indigo,Hyderabad,Mumbai,2,8120.0
2026-09-06,Air India,Delhi,Kolkata,1,11133.0
2026-09-26,GoFirst,Bangalore,Delhi,21,6824.0
2026-10-18,GoFirst,Delhi,Mumbai,43,4139.0
2026-09-17,Indigo,Kolkata,Bangalore,12,9314.0
2026-09-08,Vistara,Delhi,Bangalore,3,14953.0
2026-10-12,Indigo,Mumbai,Bangalore,37,6272.0
2026-09-09,GoFirst,Kolkata,Hyderabad,4,6998.0
2026-09-11,Air India,Hyderabad,Mumbai,6,11002.0
2026-09-27,Air India,Hyderabad,Kolkata,22,9834.0
2026-10-08,SpiceJet,Hyderabad,Delhi,33,6593.0
2026-09-06,Air India,Delhi,Kolkata,1,10964.0
2026-10-14,SpiceJet,Kolkata,Bangalore,39,4341.0
2026-09-09,AirAsia,Delhi,Bangalore,4,8806.0
2026-10-03,Indigo,Kolkata,Mumbai,28,5454.0
2026-09-10,Air India,Hyderabad,Kolkata,5,11558.0
2026-10-17,Air India,Hyderabad,Mumbai,42,5115.0
2026-10-23,SpiceJet,Hyderabad,Mumbai,48,4980.0
2026-10-08,Indigo,Hyderabad,Mumbai,33,5831.0
2026-09-10,SpiceJet,Mumbai,Bangalore,5,9232.0
2026-09-30,Air India,Bangalore,Hyderabad,25,8075.0
2026-10-08,Vistara,Bangalore,Kolkata,33,10538.0
2026-10-16,AirAsia,Chennai,Hyderabad,41,3410.0
2026-10-10,Vistara,Chennai,Mumbai,35,7255.0
2026-10-03,GoFirst,Hyderabad,Mumbai,28,6498.0
2026-09-29,Indigo,Kolkata,Mumbai,24,6190.0
2026-09-12,SpiceJet,Kolkata,Chennai,7,8821.0
2026-10-10,Indigo,Bangalore,Hyderabad,35,5000.0
2026-10-15,SpiceJet,Delhi,Kolkata,40,4689.0
2026-09-13,Air India,Hyderabad,Mumbai,8,9895.0
2026-10-17,SpiceJet,Delhi,Hyderabad,42,5607.0
2026-10-22,GoFirst,Delhi,Hyderabad,47,3877.0
2026-09-13,Air India,Delhi,Mumbai,8,9365.0
2026-09-07,SpiceJet,Bangalore,Mumbai,2,8039.0
2026-09-25,AirAsia,Kolkata,Chennai,20,6857.0
2026-09-11,SpiceJet,Delhi,Kolkata,6,6947.0
2026-09-28,SpiceJet,Mumbai,Delhi,23,6611.0
2026-09-21,SpiceJet,Kolkata,Bangalore,16,7931.0
2026-10-23,Vistara,Kolkata,Hyderabad,48,7280.0
2026-09-23,SpiceJet,Mumbai,Hyderabad,18,6422.0
2026-10-09,Indigo,Mumbai,Hyderabad,34,5970.0
2026-09-30,SpiceJet,Delhi,Mumbai,25,5060.0
2026-10-16,SpiceJet,Bangalore,Kolkata,41,5443.0
2026-10-22,Air India,Bangalore,Mumbai,47,7237.0
2026-10-22,GoFirst,Bangalore,Chennai,47,5160.0
2026-09-22,SpiceJet,Chennai,Delhi,17,7377.0
2026-10-20,AirAsia,Mumbai,Chennai,45,3073.0
2026-10-19,AirAsia,Delhi,Bangalore,44,4379.0
2026-09-14,AirAsia,Kolkata,Bangalore,9,7961.0
2026-09-10,Indigo,Mumbai,Kolkata,5,9764.0
2026-10-06,AirAsia,Chennai,Bangalore,31,5143.0
2026-10-01,Vistara,Delhi,Hyderabad,26,9046.0
2026-10-06,GoFirst,Hyderabad,Mumbai,31,5443.0
2026-09-18,Indigo,Kolkata,Bangalore,13,8187.0
2026-09-24,Indigo,Hyderabad,Kolkata,19,7367.0
2026-09-18,Vistara,Kolkata,Bangalore,13,12704.0
2026-10-12,Vistara,Chennai,Mumbai,37,7274.0
2026-09-10,AirAsia,Hyderabad,Chennai,5,8065.0
2026-10-06,Vistara,Kolkata,Chennai,31,7042.0
2026-10-12,Vistara,Delhi,Bangalore,37,7303.0
2026-09-24,AirAsia,Hyderabad,Delhi,19,6943.0
2026-10-22,AirAsia,Chennai,Bangalore,47,5390.0
2026-10-05,GoFirst,Bangalore,Mumbai,30,5404.0
2026-09-12,Air India,Mumbai,Delhi,7,9570.0
2026-10-24,Vistara,Delhi,Kolkata,49,8241.0
2026-09-10,AirAsia,Hyderabad,Delhi,5,6961.0
2026-09-08,Air India,Chennai,Delhi,3,9696.0
2026-10-01,Vistara,Bangalore,Chennai,26,10984.0
2026-10-07,Vistara,Kolkata,Delhi,32,10929.0
2026-10-07,Indigo,Mumbai,Bangalore,32,5523.0
2026-09-21,Air India,Kolkata,Delhi,16,9297.0
2026-10-11,GoFirst,Chennai,Mumbai,36,5365.0
2026-10-14,GoFirst,Bangalore,Chennai,39,5217.0
2026-09-08,Air India,Bangalore,Kolkata,3,10486.0
2026-10-02,GoFirst,Hyderabad,Chennai,27,5722.0
2026-09-28,Vistara,Chennai,Bangalore,23,8922.0
2026-10-08,SpiceJet,Kolkata,Delhi,33,4970.0
2026-10-06,Indigo,Kolkata,Bangalore,31,7587.0
2026-10-08,Indigo,Bangalore,Kolkata,33,6665.0
2026-09-29,Indigo,Mumbai,Chennai,24,6613.0
2026-09-10,GoFirst,Kolkata,Bangalore,5,7863.0
2026-09-22,Vistara,Hyderabad,Chennai,17,11833.0
2026-10-05,GoFirst,Chennai,Delhi,30,6541.0
2026-10-17,Indigo,Kolkata,Delhi,42,6266.0
2026-10-05,Air India,Bangalore,Chennai,30,8213.0
2026-09-18,SpiceJet,Mumbai,Delhi,13,7425.0
2026-09-27,Vistara,Mumbai,Delhi,22,10625.0
2026-09-11,Indigo,Bangalore,Mumbai,6,10636.0
2026-10-04,Air India,Kolkata,Hyderabad,29,8975.0
2026-10-23,Air India,Mumbai,Chennai,48,6282.0
2026-10-10,Vistara,Mumbai,Delhi,35,8587.0
2026-10-10,AirAsia,Delhi,Hyderabad,35,4264.0
2026-10-24,GoFirst,Kolkata,Hyderabad,49,3246.0
2026-09-09,AirAsia,Delhi,Mumbai,4,6405.0
2026-09-23,SpiceJet,Mumbai,Hyderabad,18,7409.0
2026-09-13,Air India,Kolkata,Hyderabad,8,8935.0
2026-10-23,GoFirst,Chennai,Kolkata,48,4117.0
2026-09-13,GoFirst,Chennai,Bangalore,8,6310.0
2026-09-14,GoFirst,Delhi,Chennai,9,6823.0
2026-09-11,Vistara,Delhi,Bangalore,6,11634.0
2026-10-22,Air India,Delhi,Hyderabad,47,7350.0
2026-09-23,SpiceJet,Hyderabad,Chennai,18,6169.0
2026-09-21,Air India,Hyderabad,Delhi,16,8526.0
2026-10-19,Vistara,Kolkata,Chennai,44,9573.0
2026-10-22,GoFirst,Mumbai,Chennai,47,4379.0
2026-09-19,Vistara,Mumbai,Delhi,14,12091.0
2026-09-30,Vistara,Bangalore,Delhi,25,
2026-10-12,Indigo,Hyderabad,Chennai,37,7477.0
2026-09-13,Vistara,Delhi,Mumbai,8,12869.0
2026-09-28,SpiceJet,Hyderabad,Delhi,23,5092.0
2026-10-08,Indigo,Chennai,Mumbai,33,5246.0
2026-09-30,SpiceJet,Bangalore,Kolkata,25,6780.0
2026-10-20,AirAsia,Chennai,Hyderabad,45,4293.0
2026-10-13,GoFirst,Chennai,Kolkata,38,3409.0
2026-09-20,SpiceJet,Hyderabad,Kolkata,15,7730.0
2026-09-08,Indigo,Mumbai,Chennai,3,10447.0
2026-10-17,GoFirst,Mumbai,Hyderabad,42,4401.0
2026-10-19,Air India,Hyderabad,Delhi,44,5751.0
2026-09-06,Air India,Chennai,Hyderabad,1,9787.0
2026-09-08,AirAsia,Bangalore,Delhi,3,8752.0
2026-09-19,SpiceJet,Mumbai,Delhi,14,6784.0
2026-10-03,Air India,Mumbai,Chennai,28,6978.0
2026-09-27,AirAsia,Delhi,Mumbai,22,7481.0
2026-10-19,Air India,Kolkata,Chennai,44,7380.0
2026-10-16,GoFirst,Bangalore,Mumbai,41,
2026-09-09,Air India,Hyderabad,Chennai,4,12275.0
2026-10-17,SpiceJet,Hyderabad,Kolkata,42,5027.0
2026-10-16,Air India,Mumbai,Delhi,41,6841.0
2026-09-25,AirAsia,Chennai,Mumbai,20,6048.0
2026-09-20,Indigo,Mumbai,Chennai,15,9657.0
2026-09-12,Air India,Bangalore,Chennai,7,10812.0
2026-10-19,Vistara,Bangalore,Chennai,44,6600.0
2026-09-27,Air India,Bangalore,Mumbai,22,8521.0
2026-10-11,Air India,Hyderabad,Mumbai,36,8245.0
2026-10-03,GoFirst,Kolkata,Bangalore,28,5485.0
2026-09-24,SpiceJet,Bangalore,Mumbai,19,5665.0
2026-10-13,Air India,Mumbai,Bangalore,38,8598.0
2026-10-02,Indigo,Mumbai,Delhi,27,5183.0
2026-10-08,Air India,Kolkata,Bangalore,33,5952.0
2026-09-23,Air India,Kolkata,Mumbai,18,9965.0
2026-10-24,Vistara,Bangalore,Delhi,49,7084.0
2026-09-24,SpiceJet,Kolkata,Mumbai,19,6335.0
2026-10-12,AirAsia,Bangalore,Mumbai,37,5322.0
2026-10-05,SpiceJet,Bangalore,Chennai,30,4659.0
2026-10-04,Indigo,Kolkata,Bangalore,29,6696.0
2026-09-16,Indigo,Chennai,Kolkata,11,9057.0
2026-09-19,SpiceJet,Mumbai,Delhi,14,5762.0
2026-09-13,Vistara,Kolkata,Mumbai,8,10651.0
2026-10-14,Air India,Hyderabad,Mumbai,39,6020.0
2026-09-15,Vistara,Kolkata,Mumbai,10,13560.0
2026-09-21,AirAsia,Delhi,Kolkata,16,5891.0
2026-10-20,AirAsia,Chennai,Mumbai,45,4782.0
2026-10-11,Vistara,Bangalore,Chennai,36,8117.0
2026-09-13,GoFirst,Mumbai,Hyderabad,8,7336.0
2026-10-21,Vistara,Mumbai,Hyderabad,46,10003.0
2026-10-17,GoFirst,Mumbai,Hyderabad,42,5102.0
2026-09-27,AirAsia,Mumbai,Delhi,22,5313.0
2026-10-24,AirAsia,Mumbai,Bangalore,49,2922.0
2026-09-29,Vistara,Delhi,Chennai,24,11484.0
2026-10-04,Indigo,Mumbai,Hyderabad,29,7357.0
2026-10-23,Vistara,Delhi,Chennai,48,9265.0
2026-10-20,Air India,Kolkata,Bangalore,45,5537.0
2026-09-24,GoFirst,Delhi,Hyderabad,19,5175.0
2026-10-08,Air India,Delhi,Chennai,33,8067.0
2026-09-28,Air India,Bangalore,Mumbai,23,8966.0
2026-09-18,GoFirst,Bangalore,Delhi,13,7742.0
2026-10-19,GoFirst,Bangalore,Hyderabad,44,4004.0
2026-10-07,Indigo,Chennai,Hyderabad,32,6981.0
2026-10-22,GoFirst,Hyderabad,Chennai,47,3415.0
2026-10-04,AirAsia,Chennai,Mumbai,29,5390.0
2026-09-19,SpiceJet,Bangalore,Delhi,14,8843.0
2026-10-03,Air India,Mumbai,Delhi,28,7206.0
2026-10-03,GoFirst,Mumbai,Bangalore,28,5090.0
2026-10-02,SpiceJet,Kolkata,Hyderabad,27,5803.0
2026-09-24,Air India,Delhi,Chennai,19,9028.0
2026-09-12,Vistara,Bangalore,Delhi,7,13349.0
2026-10-10,Vistara,Hyderabad,Bangalore,35,8495.0
2026-10-04,Vistara,Kolkata,Hyderabad,29,10054.0
2026-09-18,GoFirst,Delhi,Kolkata,13,7186.0
2026-09-23,SpiceJet,Hyderabad,Mumbai,18,7685.0
2026-10-04,Indigo,Delhi,Kolkata,29,5843.0
2026-10-08,Air India,Hyderabad,Delhi,33,7679.0
2026-10-07,Indigo,Kolkata,Delhi,32,5519.0
2026-09-11,SpiceJet,Bangalore,Chennai,6,7575.0
2026-10-04,SpiceJet,Hyderabad,Kolkata,29,6452.0
2026-09-06,AirAsia,Bangalore,Hyderabad,1,7948.0
2026-10-22,SpiceJet,Bangalore,Hyderabad,47,3164.0
2026-09-13,SpiceJet,Delhi,Chennai,8,6812.0
2026-09-06,Vistara,Mumbai,Delhi,1,12494.0
2026-09-27,GoFirst,Chennai,Hyderabad,22,5761.0
2026-10-23,SpiceJet,Bangalore,Kolkata,48,4436.0
2026-10-09,Vistara,Delhi,Hyderabad,34,11001.0
2026-09-14,Vistara,Bangalore,Hyderabad,9,12887.0
2026-10-13,Air India,Bangalore,Hyderabad,38,7873.0
2026-09-23,AirAsia,Bangalore,Chennai,18,5602.0
2026-09-15,SpiceJet,Chennai,Hyderabad,10,8823.0
2026-09-10,AirAsia,Chennai,Hyderabad,5,6564.0
2026-09-17,Vistara,Mumbai,Bangalore,12,10998.0
2026-09-10,Indigo,Hyderabad,Chennai,5,9205.0
2026-10-11,SpiceJet,Bangalore,Hyderabad,36,5047.0
2026-09-28,Vistara,Kolkata,Mumbai,23,11617.0
2026-09-13,Vistara,Kolkata,Chennai,8,12827.0
2026-09-18,AirAsia,Kolkata,Delhi,13,5613.0
2026-10-07,GoFirst,Mumbai,Hyderabad,32,5566.0
2026-09-07,Indigo,Delhi,Bangalore,2,9302.0
2026-10-08,GoFirst,Kolkata,Hyderabad,33,5577.0
2026-10-05,AirAsia,Bangalore,Delhi,30,6242.0
2026-09-10,SpiceJet,Delhi,Kolkata,5,9463.0
2026-09-22,Vistara,Delhi,Chennai,17,11106.0
2026-09-12,AirAsia,Mumbai,Chennai,7,8181.0
2026-10-17,SpiceJet,Chennai,Mumbai,42,4111.0
2026-09-23,GoFirst,Delhi,Mumbai,18,6706.0
2026-09-20,Indigo,Hyderabad,Mumbai,15,8986.0
2026-10-02,Vistara,Chennai,Mumbai,27,11570.0
2026-10-09,Air India,Kolkata,Mumbai,34,7824.0
2026-09-20,Indigo,Hyderabad,Bangalore,15,6186.0
2026-09-29,Air India,Mumbai,Delhi,24,7518.0
2026-10-17,AirAsia,Delhi,Chennai,42,4443.0
2026-09-28,SpiceJet,Delhi,Chennai,23,8005.0
2026-09-12,SpiceJet,Chennai,Kolkata,7,8941.0
2026-09-26,Indigo,Chennai,Bangalore,21,8559.0
2026-10-02,Vistara,Mumbai,Hyderabad,27,8776.0
2026-10-12,AirAsia,Hyderabad,Chennai,37,6122.0
2026-10-23,Vistara,Kolkata,Chennai,48,5599.0
2026-09-13,Indigo,Kolkata,Hyderabad,8,9052.0
2026-09-11,Vistara,Delhi,Bangalore,6,
2026-09-21,GoFirst,Delhi,Mumbai,16,5066.0
2026-09-30,AirAsia,Kolkata,Delhi,25,6836.0
2026-10-03,Vistara,Chennai,Bangalore,28,9516.0
2026-09-21,Air India,Hyderabad,Mumbai,16,7838.0
2026-10-17,Vistara,Hyderabad,Kolkata,42,7306.0
2026-09-12,Indigo,Chennai,Delhi,7,7430.0
2026-09-07,AirAsia,Kolkata,Chennai,2,8038.0
2026-09-29,Vistara,Delhi,Mumbai,24,11712.0
2026-09-29,AirAsia,Chennai,Delhi,24,4949.0
2026-09-24,Vistara,Bangalore,Delhi,19,10273.0
2026-09-08,Vistara,Bangalore,Chennai,3,14987.0
2026-09-25,AirAsia,Kolkata,Chennai,20,6947.0
2026-10-11,SpiceJet,Chennai,Bangalore,36,6182.0
2026-10-18,Indigo,Bangalore,Delhi,43,4881.0
2026-09-12,Air India,Hyderabad,Chennai,7,9537.0
2026-10-05,Vistara,Delhi,Bangalore,30,10928.0
2026-10-09,AirAsia,Chennai,Bangalore,34,4362.0
2026-10-13,Vistara,Bangalore,Hyderabad,38,7850.0
2026-09-20,GoFirst,Hyderabad,Bangalore,15,6555.0
2026-09-11,Indigo,Mumbai,Delhi,6,9647.0
2026-09-16,Indigo,Delhi,Mumbai,11,7825.0
2026-10-17,GoFirst,Chennai,Bangalore,42,4190.0
2026-10-21,Air India,Kolkata,Hyderabad,46,4921.0
2026-09-30,AirAsia,Mumbai,Bangalore,25,6020.0
2026-10-12,SpiceJet,Hyderabad,Delhi,37,4111.0
2026-10-11,AirAsia,Chennai,Kolkata,36,5129.0
2026-09-30,SpiceJet,Chennai,Hyderabad,25,5497.0
2026-10-20,Indigo,Bangalore,Kolkata,45,3927.0
2026-09-22,Vistara,Kolkata,Hyderabad,17,11816.0
2026-09-19,Indigo,Mumbai,Delhi,14,8440.0
2026-10-17,Vistara,Chennai,Bangalore,42,8545.0
2026-09-10,GoFirst,Delhi,Chennai,5,6951.0
2026-09-12,GoFirst,Bangalore,Delhi,7,8201.0
2026-09-25,SpiceJet,Mumbai,Bangalore,20,7260.0
2026-09-20,Air India,Mumbai,Chennai,15,10960.0
2026-09-22,AirAsia,Hyderabad,Bangalore,17,5936.0
2026-09-24,Vistara,Delhi,Mumbai,19,11475.0
2026-09-28,Air India,Delhi,Bangalore,23,9630.0
2026-10-10,Vistara,Mumbai,Hyderabad,35,8304.0
2026-09-25,Indigo,Hyderabad,Kolkata,20,8485.0
2026-09-22,Air India,Bangalore,Hyderabad,17,8285.0
2026-09-18,Vistara,Hyderabad,Mumbai,13,14458.0
2026-10-06,GoFirst,Mumbai,Delhi,31,4935.0
2026-10-15,Indigo,Hyderabad,Kolkata,40,4456.0
2026-09-19,Vistara,Bangalore,Mumbai,14,10828.0
2026-10-21,Vistara,Mumbai,Kolkata,46,7279.0
2026-10-21,Vistara,Bangalore,Hyderabad,46,7285.0
2026-09-14,AirAsia,Mumbai,Kolkata,9,6411.0
2026-10-09,AirAsia,Chennai,Delhi,34,6266.0
2026-09-26,GoFirst,Kolkata,Mumbai,21,5655.0
2026-10-10,GoFirst,Hyderabad,Bangalore,35,3479.0
2026-09-25,GoFirst,Delhi,Mumbai,20,5153.0
2026-10-19,GoFirst,Kolkata,Hyderabad,44,2720.0
2026-09-08,AirAsia,Delhi,Chennai,3,7200.0
2026-10-12,GoFirst,Kolkata,Chennai,37,4597.0
2026-09-26,Air India,Chennai,Mumbai,21,8386.0
2026-10-21,GoFirst,Hyderabad,Mumbai,46,3784.0
2026-09-18,GoFirst,Chennai,Kolkata,13,5141.0
2026-10-12,GoFirst,Chennai,Hyderabad,37,3725.0
2026-09-21,Air India,Bangalore,Mumbai,16,10493.0
2026-10-09,GoFirst,Bangalore,Hyderabad,34,5084.0
2026-09-10,SpiceJet,Mumbai,Kolkata,5,9091.0
2026-10-08,GoFirst,Bangalore,Delhi,33,6048.0
2026-10-16,Indigo,Mumbai,Chennai,41,6017.0
2026-09-26,AirAsia,Hyderabad,Chennai,21,6697.0
2026-09-18,AirAsia,Kolkata,Mumbai,13,8138.0
2026-09-11,Air India,Mumbai,Delhi,6,11355.0
2026-10-19,Vistara,Hyderabad,Mumbai,44,7363.0
2026-10-06,Air India,Chennai,Bangalore,31,8062.0
2026-09-17,Vistara,Delhi,Hyderabad,12,12271.0
2026-09-27,Air India,Mumbai,Delhi,22,8273.0
2026-09-23,Air India,Kolkata,Mumbai,18,7785.0
2026-09-23,AirAsia,Bangalore,Hyderabad,18,7378.0
2026-10-17,Indigo,Chennai,Delhi,42,
2026-09-27,Vistara,Chennai,Hyderabad,22,13246.0
2026-10-16,Indigo,Bangalore,Delhi,41,5231.0
2026-09-19,Vistara,Kolkata,Hyderabad,14,10657.0
2026-10-14,Vistara,Bangalore,Chennai,39,7916.0
2026-10-05,GoFirst,Bangalore,Mumbai,30,5610.0
2026-10-02,Vistara,Delhi,Mumbai,27,10332.0
2026-10-21,Air India,Delhi,Chennai,46,4438.0
2026-10-16,Air India,Hyderabad,Bangalore,41,5430.0
2026-09-28,Vistara,Bangalore,Delhi,23,9686.0
2026-09-10,Air India,Delhi,Hyderabad,5,10943.0
2026-09-17,Air India,Hyderabad,Mumbai,12,11227.0
2026-10-08,AirAsia,Hyderabad,Bangalore,33,6387.0
2026-09-14,AirAsia,Bangalore,Kolkata,9,8091.0
2026-10-11,Vistara,Bangalore,Hyderabad,36,7804.0
2026-10-15,SpiceJet,Bangalore,Mumbai,40,6251.0
2026-09-10,GoFirst,Delhi,Mumbai,5,6669.0
2026-09-24,AirAsia,Kolkata,Delhi,19,7338.0
2026-09-08,Vistara,Kolkata,Chennai,3,
2026-09-12,AirAsia,Kolkata,Hyderabad,7,7727.0
2026-10-23,AirAsia,Delhi,Bangalore,48,4136.0
2026-09-11,Air India,Bangalore,Kolkata,6,10024.0
2026-09-22,AirAsia,Kolkata,Hyderabad,17,6139.0
2026-10-23,SpiceJet,Chennai,Hyderabad,48,5455.0
2026-10-14,GoFirst,Hyderabad,Chennai,39,5189.0
2026-09-30,Indigo,Delhi,Hyderabad,25,6685.0
2026-10-12,Indigo,Delhi,Bangalore,37,5238.0
2026-09-25,Vistara,Hyderabad,Mumbai,20,11657.0
2026-09-25,SpiceJet,Bangalore,Mumbai,20,8132.0
2026-10-10,GoFirst,Kolkata,Mumbai,35,3872.0
2026-09-19,GoFirst,Chennai,Delhi,14,6147.0
2026-09-09,Indigo,Hyderabad,Chennai,4,8961.0
2026-09-28,AirAsia,Bangalore,Mumbai,23,5214.0
2026-10-19,AirAsia,Delhi,Mumbai,44,6034.0
2026-09-08,AirAsia,Hyderabad,Delhi,3,9161.0
2026-10-01,AirAsia,Delhi,Hyderabad,26,5698.0
2026-10-19,SpiceJet,Mumbai,Delhi,44,4907.0
2026-10-14,SpiceJet,Chennai,Hyderabad,39,4554.0
2026-09-30,GoFirst,Chennai,Delhi,25,5766.0
2026-09-18,SpiceJet,Kolkata,Hyderabad,13,8015.0
2026-09-13,GoFirst,Chennai,Kolkata,8,6638.0
2026-10-05,Vistara,Chennai,Hyderabad,30,8130.0
2026-09-26,AirAsia,Hyderabad,Bangalore,21,7363.0
2026-09-12,SpiceJet,Delhi,Bangalore,7,8475.0
2026-10-01,Vistara,Kolkata,Chennai,26,10871.0
2026-09-27,Vistara,Kolkata,Bangalore,22,10453.0
2026-09-08,Air India,Delhi,Kolkata,3,11395.0
2026-10-10,Air India,Delhi,Bangalore,35,8270.0
2026-10-19,SpiceJet,Mumbai,Kolkata,44,5668.0
2026-09-10,Air India,Chennai,Kolkata,5,10560.0
2026-10-02,GoFirst,Kolkata,Delhi,27,5028.0
2026-10-21,Vistara,Chennai,Hyderabad,46,6195.0
2026-10-02,AirAsia,Chennai,Hyderabad,27,6360.0
2026-10-01,Indigo,Bangalore,Mumbai,26,7711.0
2026-09-30,Air India,Delhi,Hyderabad,25,7717.0
2026-10-22,Air India,Hyderabad,Bangalore,47,5928.0
2026-10-24,Vistara,Kolkata,Hyderabad,49,7493.0
2026-09-13,GoFirst,Mumbai,Bangalore,8,5691.0
2026-09-16,GoFirst,Bangalore,Kolkata,11,8261.0
2026-10-21,Vistara,Bangalore,Mumbai,46,8231.0
2026-10-02,SpiceJet,Chennai,Bangalore,27,5747.0
2026-10-01,Vistara,Bangalore,Chennai,26,12454.0
2026-09-09,AirAsia,Chennai,Bangalore,4,9116.0
2026-10-08,Vistara,Hyderabad,Bangalore,33,8092.0
2026-10-09,Vistara,Mumbai,Bangalore,34,9948.0
2026-09-24,Indigo,Mumbai,Chennai,19,8094.0
2026-10-12,SpiceJet,Kolkata,Hyderabad,37,5221.0
2026-10-20,SpiceJet,Bangalore,Chennai,45,3810.0
2026-10-11,Indigo,Kolkata,Bangalore,36,5392.0
2026-10-06,Vistara,Delhi,Mumbai,31,8806.0
2026-09-15,Indigo,Delhi,Chennai,10,9889.0
2026-10-09,GoFirst,Delhi,Mumbai,34,5857.0
2026-10-13,Air India,Bangalore,Hyderabad,38,7174.0
2026-10-21,Vistara,Chennai,Bangalore,46,8164.0
2026-09-06,GoFirst,Bangalore,Mumbai,1,8149.0
2026-10-21,Vistara,Delhi,Hyderabad,46,7956.0
2026-09-26,Air India,Mumbai,Bangalore,21,9811.0
2026-09-24,AirAsia,Bangalore,Chennai,19,6496.0
2026-10-17,Indigo,Kolkata,Chennai,42,4964.0
2026-10-09,GoFirst,Mumbai,Kolkata,34,5738.0
2026-10-23,SpiceJet,Bangalore,Mumbai,48,3163.0
2026-09-19,Indigo,Chennai,Kolkata,14,7163.0
2026-10-23,GoFirst,Chennai,Kolkata,48,4214.0
2026-09-15,SpiceJet,Hyderabad,Mumbai,10,9022.0
2026-09-18,AirAsia,Mumbai,Delhi,13,6613.0
2026-10-01,AirAsia,Kolkata,Mumbai,26,7506.0
2026-09-30,AirAsia,Delhi,Chennai,25,4983.0
2026-09-07,Vistara,Bangalore,Delhi,2,13357.0
2026-09-18,Vistara,Bangalore,Delhi,13,14264.0
